Country,Year,Avg_Temperature,Rainfall_mm,Sea_Level,CO2
Japan,1985,15.46,1643.1,137.6,3.829789825241527
Japan,1986,15.33,1646.9,139.2,3.83529904494559
Japan,1987,15.57,1650.8,140.8,3.8315880791179633
Japan,1988,15.54,1654.6,142.4,3.861942997517262
Japan,1989,15.33,1658.4,144.0,3.852840832585404
Japan,1990,15.52,1662.3,145.6,3.846435521933895
Japan,1991,15.58,1666.1,147.2,3.824474796232852
Japan,1992,15.86,1669.9,148.8,3.8273296534789303
Japan,1993,15.59,1673.7,150.4,3.8255662530940335
Japan,1994,15.45,1677.6,152.0,3.826013774731019
Japan,1995,15.57,1681.4,153.6,3.843761398133185
Japan,1996,15.63,1685.2,155.2,3.838385440601583
Japan,1997,15.63,1689.1,156.8,3.801929256321341
Japan,1998,15.39,1692.9,158.4,3.842500114787005
Japan,1999,15.64,1696.7,160.0,3.834671232059189
Japan,2000,15.6,1700.5,161.6,3.8275793267368714
Japan,2001,15.68,1704.4,163.2,3.847117256016005
Japan,2002,16.06,1708.2,164.8,3.847962029300936
Japan,2003,15.63,1712.0,166.4,3.824849149037934
Japan,2004,15.99,1715.9,168.0,3.8260751406097615
Japan,2005,15.97,1719.7,169.6,3.822670820881799
Japan,2006,15.91,1723.5,171.2,3.829987513773073
Japan,2007,15.83,1727.3,172.8,3.829124541236276
Japan,2008,15.95,1731.2,174.4,3.829612520825814
Japan,2009,15.8,1735.0,176.0,3.838327848188876
Japan,2010,15.8,1738.8,177.6,3.830151186580756
Japan,2011,15.79,1742.6,179.2,3.831616317678396
Japan,2012,15.96,1746.5,180.8,3.843892314664123
Japan,2013,15.91,1750.3,182.4,3.83049322089711
Japan,2014,15.92,1754.1,184.0,3.833164741423419
Japan,2015,16.19,1758.0,185.6,3.82906758130026
Japan,2016,15.89,1761.8,187.2,3.829839461462746
Japan,2017,16.12,1765.6,188.8,3.82335579370175
Japan,2018,15.95,1769.4,190.4,3.837855571794059
Japan,2019,15.81,1773.3,192.0,3.8405394172515344
Japan,2020,15.85,1777.1,193.6,3.841915444745174
Japan,2021,16.01,1780.9,195.2,3.8413438511760702
Japan,2022,16.19,1784.8,196.8,3.831495669550848
Jordan,1961,15.1,103.2,196.8,1.0921939662677322
Jordan,1962,14.98,103.5,196.8,1.1288598013477578
Jordan,1963,15.13,103.7,196.8,1.234110218295022
Jordan,1964,15.07,104.0,196.8,1.1966051093400056
Jordan,1965,15.03,104.2,196.8,1.3015297415719953
Jordan,1966,15.22,104.5,196.8,1.3507705041998563
Jordan,1967,15.29,104.8,196.8,1.1070953364761087
Jordan,1968,15.28,105.0,196.8,1.1033906902833892
Jordan,1969,15.1,105.3,196.8,1.189404403412518
Jordan,1970,15.25,105.5,196.8,0.9988150814484504
Jordan,1971,14.86,105.8,196.8,0.993732978326212
Jordan,1972,15.23,106.0,196.8,1.098760946084009
Jordan,1973,15.27,106.3,196.8,1.2342683533259151
Jordan,1974,15.26,106.5,196.8,1.2141745995865894
Jordan,1975,15.22,106.8,196.8,1.3203443210289425
Jordan,1976,15.47,107.1,196.8,1.50443374589726
Jordan,1977,15.27,107.3,196.8,1.5626616051875617
Jordan,1978,15.29,107.6,196.8,1.754803658065549
Jordan,1979,15.29,107.8,196.8,1.7724417493471345
Jordan,1980,15.5,108.1,196.8,2.087211748174778
Jordan,1981,15.32,108.3,196.8,2.513380175873264
Jordan,1982,15.25,108.6,196.8,2.593826276118117
Jordan,1983,15.38,108.8,196.8,2.8872203975037563
Jordan,1984,15.67,109.1,196.8,3.129809278976306
Jordan,1985,15.39,109.3,196.8,3.0600402564132274
Jordan,1986,15.54,109.6,196.8,3.190963480978083
Jordan,1987,15.43,109.9,196.8,3.1632624371598026
Jordan,1988,15.45,110.1,196.8,2.910426358430532
Jordan,1989,15.42,110.4,196.8,2.7501647840448507
Jordan,1990,15.34,110.6,196.8,2.927598442719481
Jordan,1991,15.52,110.9,196.8,2.543385904918488
Jordan,1992,15.67,111.1,196.8,2.952933934610573
Jordan,1993,15.81,111.4,196.8,2.7754578775883627
Jordan,1994,15.66,111.6,196.8,2.97172209680121
Jordan,1995,15.49,111.9,196.8,2.8314634591157715
Jordan,1996,15.74,112.1,196.8,2.857796405677109
Jordan,1997,15.72,112.4,196.8,2.827452775959342
Jordan,1998,15.88,112.7,196.8,2.792870334516236
Jordan,1999,16.0,112.9,196.8,2.737277284434456
Jordan,2000,15.89,113.2,196.8,2.8483674647736192
Jordan,2001,15.66,113.4,196.8,2.903011954074011
Jordan,2002,15.72,113.7,196.8,2.9991350124780696
Jordan,2003,15.93,113.9,196.8,2.9998672356255094
Jordan,2004,15.7,114.2,196.8,3.233378363933636
Jordan,2005,15.77,114.4,196.8,3.4393117855770394
Jordan,2006,15.91,114.7,196.8,3.2449671555213064
Jordan,2007,15.99,114.9,196.8,3.163485817367478
Jordan,2008,15.88,115.2,196.8,3.006062958299706
Jordan,2009,15.43,115.5,196.8,3.012145713794559
Jordan,2010,15.93,115.7,196.8,2.8491997897385013
Jordan,2011,15.85,116.0,196.8,2.8530118068666077
Jordan,2012,15.77,116.2,196.8,3.1626838548227494
Jordan,2013,15.94,116.5,196.8,3.0240707487698466
Jordan,2014,16.12,116.7,196.8,2.9762547613519
Jordan,2015,15.8,117.0,196.8,2.7021312992274056
Jordan,2016,16.23,117.2,196.8,2.504920743790401
Jordan,2017,16.16,117.5,196.8,2.555295495311499
Jordan,2018,16.17,117.8,196.8,2.448550920804152
Jordan,2019,15.92,118.0,196.8,2.2859974916792014
Jordan,2020,16.03,118.3,196.8,1.8867931624267125
Jordan,2021,16.02,118.5,196.8,1.9203704166166788
Jordan,2022,16.1,118.8,196.8,1.987371730394097
Kazakhstan,1992,15.55,232.5,,0.010706312277313832
Kazakhstan,1993,15.53,233.7,,0.010795531490765098
Kazakhstan,1994,15.57,234.8,,0.010713348556260048
Kazakhstan,1995,15.58,236.0,,0.010446522165344056
Kazakhstan,1996,15.67,237.2,,0.01128700050108923
Kazakhstan,1997,15.4,238.3,,0.010594278561280902
Kazakhstan,1998,15.74,239.5,,0.010673830544512203
Kazakhstan,1999,15.94,240.7,,0.010793649821889772
Kazakhstan,2000,15.86,241.8,,0.01124972231493616
Kazakhstan,2001,15.58,243.0,,0.01178671796953381
Kazakhstan,2002,15.9,244.2,,0.01082494608995176
Kazakhstan,2003,16.1,245.3,,0.0113054228399653
Kazakhstan,2004,15.74,246.5,,0.012101721719029868
Kazakhstan,2005,15.9,247.7,,0.012641429136961655
Kazakhstan,2006,16.16,248.8,,0.012280026795904992
Kazakhstan,2007,15.98,250.0,,0.012459648571329248
Kazakhstan,2008,16.08,251.2,,0.012115702155452171
Kazakhstan,2009,15.7,252.3,,0.012345938752126789
Kazakhstan,2010,15.92,253.5,,0.012905130817809054
Kazakhstan,2011,15.96,254.7,,0.013447104161356345
Kazakhstan,2012,16.0,255.8,,0.012048264296222107
Kazakhstan,2013,16.06,257.0,,0.01259410277223098
Kazakhstan,2014,15.98,258.2,,0.014831630570896705
Kazakhstan,2015,15.78,259.3,,0.014339099375870743
Kazakhstan,2016,16.15,260.5,,0.014019550108757736
Kazakhstan,2017,16.07,261.7,,0.014577195311241183
Kazakhstan,2018,15.85,262.8,,0.014708094795410607
Kazakhstan,2019,16.16,264.0,,0.015429415841158204
Kazakhstan,2020,16.15,265.2,,0.014359866138534162
Kazakhstan,2021,16.16,266.3,,0.015019030610255554
Kazakhstan,2022,16.06,267.5,,0.016273317931994432
Kenya,1961,15.25,585.9,93.0,0.2955436783531679
Kenya,1962,15.1,587.4,94.5,0.311486787050264
Kenya,1963,14.92,588.8,96.0,0.3504580317595615
Kenya,1964,14.82,590.3,97.5,0.3089297188129958
Kenya,1965,14.96,591.8,99.0,0.2592271446661265
Kenya,1966,14.73,593.2,100.5,0.2698616973250554
Kenya,1967,15.07,594.7,102.0,0.265909587806074
Kenya,1968,15.15,596.2,103.5,0.2769046377620572
Kenya,1969,14.96,597.7,105.0,0.2818031755533756
Kenya,1970,15.08,599.1,106.5,0.2742808153219707
Kenya,1971,15.41,600.6,108.0,0.3233680216740778
Kenya,1972,15.21,602.1,109.5,0.3067561251938631
Kenya,1973,15.45,603.5,111.0,0.3006464088205257
Kenya,1974,15.21,605.0,112.5,0.3897489314144518
Kenya,1975,15.23,606.5,114.0,0.3822491564113055
Kenya,1976,14.94,607.9,115.5,0.322016589384144
Kenya,1977,15.4,609.4,117.0,0.3585720212319355
Kenya,1978,15.47,610.9,118.5,0.3528317987259579
Kenya,1979,15.27,612.4,120.0,0.3266850868386085
Kenya,1980,15.3,613.8,121.5,0.3877284501398664
Kenya,1981,15.48,615.3,123.0,0.3687703157179039
Kenya,1982,15.27,616.8,124.5,0.262476247647908
Kenya,1983,15.28,618.2,126.0,0.2477810953592975
Kenya,1984,15.46,619.7,127.5,0.2276694738156267
Kenya,1985,15.34,621.2,129.0,0.1893826200339479
Kenya,1986,15.54,622.6,130.5,0.2147327093899928
Kenya,1987,15.33,624.1,132.0,0.2501873900197039
Kenya,1988,15.71,625.6,133.5,0.2174809122031285
Kenya,1989,15.6,627.1,135.0,0.2320697845320556
Kenya,1990,15.53,628.5,136.5,0.26364236903687
Kenya,1991,15.41,630.0,138.0,0.2076088047568861
Kenya,1992,15.4,631.5,139.5,0.218261578574835
Kenya,1993,15.44,632.9,141.0,0.2400171098420082
Kenya,1994,15.38,634.4,142.5,0.261122929735773
Kenya,1995,15.81,635.9,144.0,0.2753809158559653
Kenya,1996,15.68,637.4,145.5,0.3452680179399333
Kenya,1997,15.81,638.8,147.0,0.3032158756290356
Kenya,1998,15.93,640.3,148.5,0.3455638286762815
Kenya,1999,15.88,641.8,150.0,0.3395753671881137
Kenya,2000,15.77,692.0,151.5,0.346083795212282
Kenya,2001,15.66,643.2,153.0,0.2809397101054534
Kenya,2002,15.85,644.7,154.5,0.2426012753871935
Kenya,2003,15.79,646.2,156.0,0.2138084998662837
Kenya,2004,15.74,647.6,157.5,0.222545464079519
Kenya,2005,15.72,649.1,159.0,0.235450138427059
Kenya,2006,15.97,650.6,160.5,0.2723030170526692
Kenya,2007,16.05,652.0,162.0,0.2545906677887241
Kenya,2008,15.81,653.5,163.5,0.2762497338049911
Kenya,2009,15.8,655.0,165.0,0.3034179148192831
Kenya,2010,15.99,656.5,166.5,0.2888941283151321
Kenya,2011,15.81,657.9,168.0,0.3018243694580764
Kenya,2012,16.01,659.4,169.5,0.2511907075317046
Kenya,2013,16.2,660.9,171.0,0.2515576573486802
Kenya,2014,15.89,662.3,172.5,0.2867867221212994
Kenya,2015,15.98,663.8,174.0,0.3205700181097
Kenya,2016,16.29,665.3,175.5,0.3428375384549803
Kenya,2017,15.95,666.8,177.0,0.3440029236774257
Kenya,2018,16.05,668.2,178.5,0.3347796602186506
Kenya,2019,15.9,669.7,180.0,0.360590613572744
Kenya,2020,15.96,671.2,181.5,0.3964283463241891
Kenya,2021,15.88,672.6,183.0,0.3795579917226656
Kenya,2022,16.54,674.1,184.5,0.3889109980603751
"Korea, Rep.",1961,15.09,1184.8,184.5,0.010361155540773144
"Korea, Rep.",1962,15.01,1187.7,184.5,0.010566200175299178
"Korea, Rep.",1963,14.88,1190.7,184.5,0.010600544381175825
"Korea, Rep.",1964,14.78,1193.6,184.5,0.010011247547162405
"Korea, Rep.",1965,15.11,1196.5,184.5,0.011069447525286168
"Korea, Rep.",1966,15.07,1199.4,184.5,0.011292237341171784
"Korea, Rep.",1967,15.18,1202.4,184.5,0.010951912108128362
"Korea, Rep.",1968,15.23,1205.3,184.5,0.011272444743957019
"Korea, Rep.",1969,15.3,1208.2,184.5,0.011308160811908044
"Korea, Rep.",1970,15.16,1211.1,184.5,0.011765046576271697
"Korea, Rep.",1971,15.27,1214.1,184.5,0.012099021459239141
"Korea, Rep.",1972,15.14,1217.0,184.5,0.011611741608706268
"Korea, Rep.",1973,15.09,1219.9,184.5,0.011838570247853194
"Korea, Rep.",1974,15.18,1222.8,184.5,0.013479676855265039
"Korea, Rep.",1975,15.37,1225.8,184.5,0.011987810051863
"Korea, Rep.",1976,15.36,1228.7,184.5,0.012869143047392478
"Korea, Rep.",1977,15.29,1231.6,184.5,0.011757538380364663
"Korea, Rep.",1978,15.35,1234.5,184.5,0.012321246270873654
"Korea, Rep.",1979,15.57,1237.5,184.5,0.013088800207488864
"Korea, Rep.",1980,15.07,1240.4,184.5,0.012482387354902105
"Korea, Rep.",1981,15.17,1243.3,184.5,0.014137439799415985
"Korea, Rep.",1982,15.38,1246.2,184.5,0.014024372828153879
"Korea, Rep.",1983,15.5,1249.1,184.5,0.014715907853319795
"Korea, Rep.",1984,15.38,1252.1,184.5,0.013856591767086151
"Korea, Rep.",1985,15.57,1255.0,184.5,0.015160477712462516
"Korea, Rep.",1986,15.0,1257.9,184.5,0.014334941849820836
"Korea, Rep.",1987,15.12,1260.8,184.5,0.015421849611835108
"Korea, Rep.",1988,15.4,1263.8,184.5,0.014250974125712676
"Korea, Rep.",1989,15.91,1266.7,184.5,0.015766812317313278
"Korea, Rep.",1990,15.52,1269.6,184.5,0.01569455054052712
"Korea, Rep.",1991,15.2,1272.5,184.5,0.015369263559163142
"Korea, Rep.",1992,15.51,1275.5,184.5,0.015517139795567578
"Korea, Rep.",1993,15.67,1278.4,184.5,0.015760520412315324
"Korea, Rep.",1994,15.74,1281.3,184.5,0.016777965880852362
"Korea, Rep.",1995,15.68,1284.2,184.5,0.01569663239808011
"Korea, Rep.",1996,15.6,1287.2,184.5,0.015858764436499986
"Korea, Rep.",1997,15.75,1290.1,184.5,0.016818010923230743
"Korea, Rep.",1998,15.84,1293.0,184.5,0.017141420473165685
"Korea, Rep.",1999,15.6,1295.9,184.5,0.017305253062358673
"Korea, Rep.",2000,15.68,1298.9,184.5,0.017995245102443286
"Korea, Rep.",2001,15.7,1301.8,184.5,0.019276438302338224
"Korea, Rep.",2002,15.48,1304.7,184.5,0.018129038177897145
"Korea, Rep.",2003,15.57,1307.6,184.5,0.01786216667003753
"Korea, Rep.",2004,15.43,1310.5,184.5,0.019170128814385394
"Korea, Rep.",2005,15.81,1313.5,184.5,0.01856380735532491
"Korea, Rep.",2006,15.77,1316.4,184.5,0.018965208119413775
"Korea, Rep.",2007,15.78,1319.3,184.5,0.020650435625839285
"Korea, Rep.",2008,15.84,1322.2,184.5,0.01986156316374858
"Korea, Rep.",2009,15.94,1325.2,184.5,0.02009124051889617
"Korea, Rep.",2010,15.78,1328.1,184.5,0.01988148982913338
"Korea, Rep.",2011,16.08,1331.0,184.5,0.021484684059027086
"Korea, Rep.",2012,15.68,1333.9,184.5,0.021348452457554214
"Korea, Rep.",2013,15.94,1336.9,184.5,0.020902638423877816
"Korea, Rep.",2014,15.94,1339.8,184.5,0.02190663335080902
"Korea, Rep.",2015,16.1,1342.7,184.5,0.02230083727887079
"Korea, Rep.",2016,15.92,1345.6,184.5,0.023027932753268344
"Korea, Rep.",2017,16.17,1348.6,184.5,0.02274920872211456
"Korea, Rep.",2018,15.99,1351.5,184.5,0.024135373571109717
"Korea, Rep.",2019,16.03,1354.4,184.5,0.024339804345264816
"Korea, Rep.",2020,16.04,1357.3,184.5,0.024323287149246735
"Korea, Rep.",2021,16.19,1360.3,184.5,0.02463312462408024
"Korea, Rep.",2022,16.23,1363.2,184.5,0.024304794761384592
Kuwait,1961,14.91,112.5,184.5,0.00978814017812763
Kuwait,1962,14.81,112.8,184.5,0.010119428155464379
Kuwait,1963,14.89,113.1,184.5,0.009754779508155493
Kuwait,1964,15.08,113.4,184.5,0.010189523739950987
Kuwait,1965,15.07,113.6,184.5,0.010497346862567165
Kuwait,1966,15.11,113.9,184.5,0.010495136911623631
Kuwait,1967,15.0,114.2,184.5,0.01134557441879266
Kuwait,1968,15.25,114.5,184.5,0.011690854462884781
Kuwait,1969,15.12,114.8,184.5,0.011723270782693276
Kuwait,1970,14.92,115.0,184.5,0.011964748732784802
Kuwait,1971,15.2,115.3,184.5,0.011964870855513217
Kuwait,1972,15.28,115.6,184.5,0.011813769567691895
Kuwait,1973,15.24,115.9,184.5,0.012747698984199368
Kuwait,1974,15.25,116.1,184.5,0.012933642472192365
Kuwait,1975,15.29,116.4,184.5,0.012841661288923384
Kuwait,1976,15.11,116.7,184.5,0.012359024912631876
Kuwait,1977,15.52,117.0,184.5,0.011688952938318222
Kuwait,1978,15.26,117.3,184.5,0.012999982772141061
Kuwait,1979,15.54,117.5,184.5,0.013404344266413334
Kuwait,1980,15.26,117.8,184.5,0.012691421485719718
Kuwait,1981,15.51,118.1,184.5,0.013993258478815558
Kuwait,1982,15.41,118.4,184.5,0.013216471063209317
Kuwait,1983,15.41,118.6,184.5,0.014298122951677213
Kuwait,1984,15.27,118.9,184.5,0.013465808651761533
Kuwait,1985,15.61,119.2,184.5,0.01393039112581189
Kuwait,1986,15.51,119.5,184.5,0.014835269775890444
Kuwait,1987,15.46,119.8,184.5,0.014397947766915631
Kuwait,1988,15.67,120.0,184.5,0.014443907790420592
Kuwait,1989,15.52,120.3,184.5,0.015000347283518838
Kuwait,1990,15.85,120.6,184.5,0.015238411216737845
Kuwait,1991,15.69,120.9,184.5,0.015131633392528543
Kuwait,1992,15.51,121.1,184.5,0.016562403095846934
Kuwait,1993,15.78,121.4,184.5,0.014924365257589079
Kuwait,1994,15.6,121.7,184.5,0.016928281749363252
Kuwait,1995,15.91,122.0,184.5,0.01633666244557957
Kuwait,1996,15.64,122.2,184.5,0.016015735917349644
Kuwait,1997,15.64,122.5,184.5,0.01795414218683227
Kuwait,1998,15.68,122.8,184.5,0.017185124142596313
Kuwait,1999,15.75,123.1,184.5,0.01799694987640863
Kuwait,2000,15.94,123.4,184.5,0.01800999569880044
Kuwait,2001,15.77,123.6,184.5,0.018950548884634554
Kuwait,2002,15.72,123.9,184.5,0.019372143175660397
Kuwait,2003,15.68,124.2,184.5,0.01858882985150923
Kuwait,2004,15.89,124.5,184.5,0.019073646926815256
Kuwait,2005,15.71,124.7,184.5,0.018718227014405498
Kuwait,2006,15.64,125.0,184.5,0.019857769879435248
Kuwait,2007,15.69,125.3,184.5,0.020073881633442127
Kuwait,2008,15.78,125.6,184.5,0.020349345368186823
Kuwait,2009,15.85,125.9,184.5,0.020627638618801247
Kuwait,2010,16.04,126.1,184.5,0.02067639334261745
Kuwait,2011,15.82,126.4,184.5,0.021594909513454507
Kuwait,2012,16.1,126.7,184.5,0.02120490870463495
Kuwait,2013,15.69,127.0,184.5,0.023008668884919276
Kuwait,2014,16.35,127.2,184.5,0.021574386528186804
Kuwait,2015,15.74,127.5,184.5,0.021857725186479916
Kuwait,2016,16.02,127.8,184.5,0.021852896108123042
Kuwait,2017,15.98,128.1,184.5,0.023592072077971763
Kuwait,2018,15.91,128.4,184.5,0.023388550718902678
Kuwait,2019,16.15,128.6,184.5,0.02347174918560989
Kuwait,2020,16.22,128.9,184.5,0.024061065814157043
Kuwait,2021,16.06,129.2,184.5,0.024580084202435164
Kuwait,2022,16.28,129.5,184.5,0.025586744959561196
Kyrgyz Republic,1992,15.57,495.7,184.5,0.01002813814159562
Kyrgyz Republic,1993,15.42,498.2,184.5,0.009933060201843341
Kyrgyz Republic,1994,15.58,500.7,184.5,0.010201332679115046
Kyrgyz Republic,1995,15.53,503.2,184.5,0.009306653100135853
Kyrgyz Republic,1996,15.7,505.6,184.5,0.010472101157628054
Kyrgyz Republic,1997,15.59,508.1,184.5,0.010526436397613356
Kyrgyz Republic,1998,15.66,510.6,184.5,0.011315655001101106
Kyrgyz Republic,1999,15.52,513.1,184.5,0.0120161357347904
Kyrgyz Republic,2000,15.86,515.6,184.5,0.011802877086739558
Kyrgyz Republic,2001,15.67,518.1,184.5,0.01200166016790849
Kyrgyz Republic,2002,15.58,520.6,184.5,0.010568576269549589
Kyrgyz Republic,2003,16.15,523.1,184.5,0.012485664957117452
Kyrgyz Republic,2004,15.56,525.5,184.5,0.012050115210447344
Kyrgyz Republic,2005,15.87,528.0,184.5,0.011788731494196583
Kyrgyz Republic,2006,15.49,530.5,184.5,0.012190159200799217
Kyrgyz Republic,2007,15.88,533.0,184.5,0.012049696520752955
Kyrgyz Republic,2008,15.88,535.5,184.5,0.012699089470643377
Kyrgyz Republic,2009,15.83,538.0,184.5,0.012870946651109296
Kyrgyz Republic,2010,15.68,540.5,184.5,0.01311747982866473
Kyrgyz Republic,2011,15.77,542.9,184.5,0.013146559000173226
Kyrgyz Republic,2012,15.8,545.4,184.5,0.013202018495545356
Kyrgyz Republic,2013,15.76,547.9,184.5,0.013507644571582827
Kyrgyz Republic,2014,15.81,550.4,184.5,0.013932908200895043
Kyrgyz Republic,2015,16.19,552.9,184.5,0.014644384647376175
Kyrgyz Republic,2016,16.05,555.4,184.5,0.01496056259794394
Kyrgyz Republic,2017,16.21,557.9,184.5,0.015004421322328867
Kyrgyz Republic,2018,15.88,560.4,184.5,0.01410368884169779
Kyrgyz Republic,2019,15.98,562.8,184.5,0.014444484967608499
Kyrgyz Republic,2020,15.8,565.3,184.5,0.013660589964546782
Kyrgyz Republic,2021,15.9,567.8,184.5,0.015637859384180816
Kyrgyz Republic,2022,16.06,570.3,184.5,0.015388382810213243
Latvia,1992,15.5,620.3,184.5,3.662747660673688
Latvia,1993,15.84,623.4,184.5,3.700088113852652
Latvia,1994,15.61,626.5,184.5,3.677406045935696
Latvia,1995,15.57,629.6,184.5,3.685220730981354
Latvia,1996,15.7,632.8,184.5,3.743376057343139
Latvia,1997,15.65,635.9,184.5,3.550280215971673
Latvia,1998,15.5,639.0,184.5,3.460232705516673
Latvia,1999,15.59,642.1,184.5,3.211484411012393
Latvia,2000,15.91,645.2,184.5,2.9691598293748904
Latvia,2001,15.92,648.3,184.5,3.217963355310617
Latvia,2002,15.78,651.4,184.5,3.258173428177752
Latvia,2003,15.91,654.5,184.5,3.3636074687818835
Latvia,2004,16.02,657.7,184.5,3.407374148926003
Latvia,2005,15.73,660.8,184.5,3.49019323806273
Latvia,2006,15.84,663.9,184.5,3.754538661490018
Latvia,2007,15.86,667.0,184.5,3.9202926754916168
Latvia,2008,15.72,670.1,184.5,3.7621605744464826
Latvia,2009,15.93,673.2,184.5,3.474810410846506
Latvia,2010,15.71,676.3,184.5,3.648216011192185
Latvia,2011,15.92,679.5,184.5,3.7730726401957337
Latvia,2012,15.88,682.6,184.5,3.7016046926836457
Latvia,2013,16.0,685.7,184.5,3.660826246440172
Latvia,2014,15.75,688.8,184.5,3.6055101947213903
Latvia,2015,15.9,691.9,184.5,3.675127672075618
Latvia,2016,16.27,695.0,184.5,3.6769041648171976
Latvia,2017,15.99,698.1,184.5,3.707965553479812
Latvia,2018,16.04,701.2,184.5,3.85203515564966
Latvia,2019,15.95,704.4,184.5,3.983729728630821
Latvia,2020,16.07,707.5,184.5,3.667954858586762
Latvia,2021,16.14,710.6,184.5,3.85194762584714
Latvia,2022,16.03,713.7,184.5,3.505946078098252
Lebanon,1961,14.96,614.7,184.5,1.4479928283856431
Lebanon,1962,14.99,616.2,184.5,1.4905843205744154
Lebanon,1963,15.08,617.8,184.5,1.5336402807307723
Lebanon,1964,15.22,619.3,184.5,1.6004398930165606
Lebanon,1965,14.97,620.8,184.5,1.5791155461832316
Lebanon,1966,15.21,622.3,184.5,1.6841543631667888
Lebanon,1967,15.23,623.8,184.5,1.6134270120996106
Lebanon,1968,15.16,625.3,184.5,1.622335974045887
Lebanon,1969,15.31,626.9,184.5,1.8792477989957892
Lebanon,1970,15.18,628.4,184.5,1.6461760091598725
Lebanon,1971,15.2,629.9,184.5,2.1664588084424903
Lebanon,1972,15.17,631.4,184.5,2.266404352045074
Lebanon,1973,15.18,632.9,184.5,2.739135143135591
Lebanon,1974,15.2,634.5,184.5,2.694832531032871
Lebanon,1975,14.97,636.0,184.5,2.32419326021797
Lebanon,1976,15.36,637.5,184.5,2.170785037406403
Lebanon,1977,15.24,639.0,184.5,1.950205058523152
Lebanon,1978,15.09,640.5,184.5,1.9482261995176997
Lebanon,1979,15.47,642.0,184.5,1.969254513503319
Lebanon,1980,15.2,643.6,184.5,1.990975284541348
Lebanon,1981,15.49,645.1,184.5,1.947640024859368
Lebanon,1982,15.27,646.6,184.5,1.857170833249867
Lebanon,1983,15.54,648.1,184.5,2.227585340958409
Lebanon,1984,15.7,649.6,184.5,2.1303938793608928
Lebanon,1985,15.19,651.1,184.5,2.4267681102038723
Lebanon,1986,15.41,652.7,184.5,2.2541793632456537
Lebanon,1987,15.61,654.2,184.5,2.25843698661059
Lebanon,1988,15.53,655.7,184.5,2.133031478999593
Lebanon,1989,15.55,657.2,184.5,2.166389144121709
Lebanon,1990,15.66,658.7,184.5,2.1961197702570314
Lebanon,1991,15.42,660.2,184.5,2.219831172558948
Lebanon,1992,15.37,661.8,184.5,2.599467826556868
Lebanon,1993,15.47,663.3,184.5,2.705140480535645
Lebanon,1994,15.8,664.8,184.5,2.856384308033075
Lebanon,1995,15.5,666.3,184.5,3.0898567820336127
Lebanon,1996,15.4,667.8,184.5,3.182513427535695
Lebanon,1997,15.82,669.3,184.5,3.696243425668289
Lebanon,1998,15.59,670.9,184.5,3.903580864003527
Lebanon,1999,15.62,672.4,184.5,3.889430710835016
Lebanon,2000,15.49,673.9,184.5,3.5657541265739363
Lebanon,2001,15.8,675.4,184.5,3.731329990673809
Lebanon,2002,15.82,676.9,184.5,3.644961922093572
Lebanon,2003,15.67,678.4,184.5,3.694407064604585
Lebanon,2004,15.6,680.0,184.5,3.739308706727921
Lebanon,2005,15.51,681.5,184.5,3.5747910510502074
Lebanon,2006,15.9,683.0,184.5,3.1232935256627723
Lebanon,2007,16.22,684.5,184.5,2.839013224450241
Lebanon,2008,15.91,686.0,184.5,3.545052952655245
Lebanon,2009,15.96,687.5,184.5,3.752081255789853
Lebanon,2010,15.91,689.1,184.5,3.978650628598441
Lebanon,2011,15.95,690.6,184.5,3.9928162310140975
Lebanon,2012,15.88,692.1,184.5,3.9202476957740338
Lebanon,2013,15.98,693.6,184.5,3.853257643662552
Lebanon,2014,15.84,695.1,184.5,3.758674130284634
Lebanon,2015,15.79,696.7,184.5,3.989387551570664
Lebanon,2016,16.01,698.2,184.5,3.897328471631954
Lebanon,2017,16.02,699.7,184.5,3.795846581133024
Lebanon,2018,15.85,701.2,184.5,3.691572087555665
Lebanon,2019,15.96,702.7,184.5,3.5938704932945287
Lebanon,2020,16.01,704.2,184.5,3.49579972295216
Lebanon,2021,16.19,705.8,184.5,3.411369094274196
Lebanon,2022,16.12,707.3,184.5,2.6719615740343565
Lesotho,1961,14.97,732.8,,0.8194536569368562
Lesotho,1962,14.78,734.6,,0.8025144250810524
Lesotho,1963,15.08,736.5,,0.815833495250164
Lesotho,1964,15.13,738.3,,0.7974979925751525
Lesotho,1965,15.4,740.1,,0.8226043662491597
Lesotho,1966,15.16,741.9,,0.8108470533883955
Lesotho,1967,15.25,743.7,,0.8213622268818187
Lesotho,1968,15.27,745.5,,0.8161586240902408
Lesotho,1969,14.87,747.3,,0.8185890539380178
Lesotho,1970,15.14,749.1,,0.793041954410136
Lesotho,1971,15.15,750.9,,0.8047352479148256
Lesotho,1972,15.13,752.7,,0.8062699076969025
Lesotho,1973,15.34,754.5,,0.818183248352606
Lesotho,1974,15.48,756.4,,0.8313148144618842
Lesotho,1975,15.11,758.2,,0.8215449955022013
Lesotho,1976,15.25,760.0,,0.8055577781849965
Lesotho,1977,15.35,761.8,,0.8151291286451906
Lesotho,1978,15.19,763.6,,0.8068528334636005
Lesotho,1979,15.01,765.4,,0.816313256188209
Lesotho,1980,15.31,767.2,,0.8127154894874798
Lesotho,1981,15.2,769.0,,0.8112340631503041
Lesotho,1982,15.09,770.8,,0.8064059534211134
Lesotho,1983,15.53,772.6,,0.8130979643208447
